time;Bx;By;Bz;Btotal
17,271000146865845;-0,34;16,03;-52,53;54,93
17,371000051498413;-0,48;15,82;-52,55;54,88
17,47099995613098;-0,41;15,90;-52,47;54,83
17,57100009918213;-0,42;15,89;-52,41;54,77
17,671000003814697;-0,35;15,93;-52,47;54,84
17,771000146865845;-0,44;15,94;-52,44;54,81
17,871000051498413;-0,45;15,86;-52,41;54,76
17,97099995613098;-0,47;15,87;-52,38;54,73
18,07100009918213;-0,37;15,74;-52,36;54,68
18,171000003814697;-0,46;15,82;-52,48;54,81
18,272000074386597;-0,39;15,70;-52,37;54,67
18,371999979019165;-0,43;15,94;-52,35;54,73
18,472000122070312;-0,48;15,95;-52,31;54,69
18,57200002670288;-0,51;16,10;-52,20;54,63
18,67199993133545;-0,39;15,96;-52,21;54,60
18,772000074386597;-0,38;15,75;-52,16;54,48
18,871999979019165;-0,38;15,83;-52,28;54,63
18,972000122070312;-0,42;16,06;-52,20;54,62
19,07200002670288;-0,48;16,11;-52,33;54,76
19,17300009727478;-0,47;16,01;-52,37;54,77
19,272000074386597;-0,44;15,98;-52,40;54,79
19,373000144958496;-0,51;15,95;-52,23;54,61
19,473000049591064;-0,33;15,85;-52,29;54,64
19,572999954223633;-0,39;15,86;-52,19;54,55
19,67300009727478;-0,49;15,90;-52,39;54,75
19,77300000190735;-0,42;15,79;-52,20;54,54
19,871999979019165;-0,42;15,95;-52,15;54,54
19,973000049591064;-0,38;15,77;-52,14;54,47
20,072999954223633;-0,47;15,88;-52,20;54,56
20,17300009727478;-0,42;15,88;-52,10;54,47
20,2739999294281;-0,36;15,89;-52,12;54,49
20,374000072479248;-0,44;16,00;-52,45;54,84
20,473999977111816;-0,38;16,09;-52,22;54,64
20,574000120162964;-0,41;15,82;-52,15;54,50
20,674000024795532;-0,36;15,99;-52,38;54,77
20,77300000190735;-0,36;16,04;-52,30;54,71
20,874000072479248;-0,40;15,94;-52,32;54,69
20,973999977111816;-0,38;15,88;-52,21;54,57
21,072999954223633;-0,29;15,94;-52,30;54,68
21,174000024795532;-0,37;16,04;-52,28;54,69
21,2739999294281;-0,39;15,96;-52,22;54,60
21,374000072479248;-0,43;15,88;-52,65;54,99
21,473999977111816;-0,38;15,82;-52,39;54,73
21,574000120162964;-0,47;15,73;-52,37;54,69
21,674000024795532;-0,47;15,87;-52,29;54,65
21,77500009536743;-0,45;15,89;-52,26;54,62
21,875;-0,38;15,84;-52,13;54,48
21,973999977111816;-0,37;15,76;-52,12;54,45
22,074000120162964;-0,37;15,73;-52,29;54,60
22,174999952316284;-0,32;15,79;-52,35;54,68
22,27500009536743;-0,38;15,84;-52,19;54,54
22,375;-0,36;15,97;-52,36;54,74
22,475000143051147;-0,41;15,81;-52,24;54,58
22,575000047683716;-0,32;15,88;-52,12;54,48
22,674999952316284;-0,27;16,01;-52,13;54,53
22,7739999294281;-0,27;15,93;-52,15;54,53
22,875;-0,29;15,88;-52,09;54,46
22,975000143051147;-0,27;15,95;-52,22;54,60
23,075000047683716;-0,37;15,95;-52,26;54,64
23,174999952316284;-0,27;15,92;-52,27;54,64
23,276000022888184;-0,41;15,72;-52,36;54,67
23,375999927520752;-0,35;15,79;-52,14;54,47
23,475000143051147;-0,29;15,88;-52,26;54,61
23,575999975204468;-0,28;15,67;-52,13;54,43
23,676000118255615;-0,34;15,68;-52,11;54,42
23,776000022888184;-0,27;15,89;-52,30;54,66
23,875999927520752;-0,29;15,75;-52,40;54,71
23,975000143051147;-0,29;15,69;-52,06;54,38
24,075999975204468;-0,31;15,71;-52,36;54,67
24,176000118255615;-0,29;15,82;-52,09;54,44
24,276000022888184;-0,30;15,96;-52,19;54,57
24,375999927520752;-0,28;15,82;-52,30;54,65
24,4760000705719;-0,32;15,93;-52,30;54,67
24,575999975204468;-0,27;15,89;-52,15;54,52
24,676000118255615;-0,42;15,95;-52,11;54,50
24,776999950408936;-0,37;16,02;-52,22;54,62
24,877000093460083;-0,30;15,92;-52,34;54,71
24,97699999809265;-0,31;15,97;-52,35;54,73
25,075999975204468;-0,31;15,85;-52,28;54,64
25,177000045776367;-0,28;15,84;-52,36;54,70
25,276999950408936;-0,41;15,95;-52,35;54,73
25,377000093460083;-0,42;15,92;-52,27;54,64
25,47699999809265;-0,35;15,95;-52,38;54,75
25,5770001411438;-0,39;15,97;-52,35;54,73
25,677000045776367;-0,33;15,90;-52,35;54,71
25,776999950408936;-0,36;15,87;-52,31;54,67
25,877000093460083;-0,30;15,86;-52,21;54,57
25,97699999809265;-0,42;15,86;-52,24;54,59
26,07800006866455;-0,38;16,05;-52,33;54,74
26,17799997329712;-0,47;16,08;-52,44;54,85
26,276999950408936;-0,42;16,10;-52,43;54,85
26,378000020980835;-0,44;15,95;-52,25;54,64
26,477999925613403;-0,39;16,03;-52,27;54,68
26,5770001411438;-0,39;16,05;-52,14;54,56
26,67799997329712;-0,43;16,11;-52,24;54,67
26,778000116348267;-0,30;15,96;-52,28;54,66
26,878000020980835;-0,40;16,03;-52,30;54,70
26,977999925613403;-0,37;15,88;-52,28;54,64
27,078999996185303;-0,44;16,09;-52,24;54,66
27,17900013923645;-0,39;16,12;-52,29;54,72
27,278000116348267;-0,39;16,13;-52,37;54,80
27,378999948501587;-0,35;16,04;-52,46;54,86
27,479000091552734;-0,41;16,05;-52,48;54,89
27,578999996185303;-0,29;15,76;-52,47;54,78
27,67900013923645;-0,40;15,95;-52,52;54,89
27,77900004386902;-0,31;15,72;-52,62;54,92
27,878999948501587;-0,39;15,89;-52,44;54,80
27,979000091552734;-0,43;15,91;-52,40;54,76
28,078999996185303;-0,29;15,93;-52,48;54,85
28,17900013923645;-0,41;15,84;-52,34;54,69
28,27900004386902;-0,37;15,85;-52,18;54,53
28,378999948501587;-0,35;15,99;-52,48;54,86
28,479000091552734;-0,43;15,88;-52,53;54,88
28,579999923706055;-0,41;15,89;-52,38;54,74
28,67900013923645;-0,40;15,72;-52,33;54,64
28,77900004386902;-0,43;15,69;-52,14;54,45
28,880000114440918;-0,37;15,79;-52,44;54,77
28,980000019073486;-0,48;15,90;-52,30;54,67
29,079999923706055;-0,38;15,92;-52,36;54,73
29,180000066757202;-0,34;15,71;-52,34;54,65
29,27999997138977;-0,25;15,58;-51,85;54,14
29,380000114440918;-0,37;15,92;-52,27;54,64
29,480000019073486;-0,41;15,79;-52,36;54,69
29,579999923706055;-0,31;15,79;-52,17;54,51
29,680000066757202;-0,25;15,71;-52,33;54,63
29,77999997138977;-0,32;15,72;-52,36;54,67
29,880000114440918;-0,36;15,70;-52,45;54,75
29,980000019073486;-0,34;15,79;-52,57;54,89
30,079999923706055;-0,24;15,83;-52,49;54,83
30,180000066757202;-0,21;15,69;-52,40;54,70
30,27999997138977;-0,24;15,77;-52,34;54,66
30,38100004196167;-0,30;15,68;-52,24;54,54
30,48099994659424;-0,25;15,70;-52,25;54,56
30,581000089645386;-0,23;15,67;-52,28;54,58
30,680999994277954;-0,22;15,73;-52,45;54,76
30,7810001373291;-0,39;15,69;-52,27;54,58
30,88100004196167;-0,31;15,75;-52,32;54,64
30,98099994659424;-0,25;15,63;-52,48;54,75
31,081000089645386;-0,35;15,75;-52,39;54,71
31,180999994277954;-0,31;15,66;-52,37;54,66
31,2810001373291;-0,32;15,81;-52,21;54,55
31,38100004196167;-0,28;15,72;-52,26;54,58
31,48200011253357;-0,33;15,61;-52,41;54,69
31,581000089645386;-0,30;15,57;-52,44;54,70
31,680999994277954;-0,30;15,68;-52,33;54,62
31,7810001373291;-0,34;15,61;-52,38;54,66
31,881999969482422;-0,19;15,63;-52,30;54,59
31,98200011253357;-0,22;15,71;-52,40;54,71
32,08200001716614;-0,23;15,63;-52,58;54,85
32,181999921798706;-0,18;15,60;-52,50;54,77
32,28200006484985;-0,27;15,84;-52,30;54,65
32,38100004196167;-0,27;15,63;-52,43;54,71
32,48200011253357;-0,32;15,55;-52,52;54,77
32,58200001716614;-0,28;15,66;-52,41;54,70
32,681999921798706;-0,33;15,69;-52,30;54,61
32,78200006484985;-0,28;15,69;-52,42;54,72
32,88199996948242;-0,37;15,85;-52,57;54,91
32,98200011253357;-0,21;15,58;-52,54;54,80
33,08299994468689;-0,31;15,62;-52,55;54,82
33,18300008773804;-0,24;15,51;-52,40;54,65
33,28200006484985;-0,32;15,65;-52,40;54,68
33,38199996948242;-0,32;15,49;-52,35;54,59
33,48300004005432;-0,33;15,53;-52,16;54,42
33,58299994468689;-0,30;15,67;-52,24;54,54
33,68300008773804;-0,32;15,68;-52,36;54,66
33,782999992370605;-0,24;15,60;-52,48;54,75
33,88300013542175;-0,38;15,71;-52,36;54,66
33,98399996757507;-0,34;15,74;-52,35;54,67
34,08299994468689;-0,30;15,58;-52,39;54,65
34,18400001525879;-0,25;15,70;-52,43;54,73
34,28400015830994;-0,26;15,67;-52,33;54,63
34,384000062942505;-0,31;15,80;-52,28;54,61
34,48399996757507;-0,15;15,55;-52,08;54,36
34,58400011062622;-0,25;15,86;-52,23;54,59
34,68400001525879;-0,23;15,92;-52,05;54,43
34,78400015830994;-0,27;15,94;-52,23;54,61
34,884000062942505;-0,20;15,85;-52,51;54,85
34,98399996757507;-0,33;15,84;-52,29;54,63
35,08400011062622;-0,36;16,02;-52,27;54,67
35,18400001525879;-0,30;15,86;-52,27;54,62
35,28400015830994;-0,44;15,97;-52,32;54,70
35,384000062942505;-0,42;16,01;-52,30;54,70
35,48399996757507;-0,29;15,99;-52,32;54,71
35,58500003814697;-0,45;16,01;-52,47;54,86
35,68499994277954;-0,44;16,06;-52,44;54,84
35,78500008583069;-0,40;15,93;-52,35;54,72
35,884000062942505;-0,44;15,82;-52,34;54,68
35,98399996757507;-0,44;15,86;-52,33;54,69
36,08400011062622;-0,41;15,89;-52,24;54,60
36,18499994277954;-0,40;15,75;-52,23;54,55
36,28500008583069;-0,37;15,76;-52,21;54,54
36,38499999046326;-0,42;15,87;-52,43;54,78
36,485000133514404;-0,34;15,67;-52,25;54,55
36,585999965667725;-0,32;15,87;-52,35;54,70
36,68499994277954;-0,35;15,69;-52,14;54,45
36,78500008583069;-0,35;15,74;-52,25;54,57
36,88499999046326;-0,41;15,88;-52,20;54,56
36,986000061035156;-0,43;15,90;-52,17;54,54
37,08500003814697;-0,46;15,94;-52,08;54,47
37,18499994277954;-0,39;15,77;-52,14;54,48
37,28600001335144;-0,49;15,92;-52,32;54,69
37,38600015640259;-0,39;15,88;-52,32;54,68
37,486000061035156;-0,45;15,82;-52,21;54,55
37,585999965667725;-0,46;15,74;-52,34;54,66
37,68600010871887;-0,43;15,94;-52,36;54,73
37,78600001335144;-0,41;15,88;-52,36;54,71
37,88600015640259;-0,50;15,77;-52,29;54,61
37,98699998855591;-0,39;15,71;-52,29;54,60
38,085999965667725;-0,39;15,70;-52,35;54,65
38,187000036239624;-0,29;15,71;-52,31;54,62
38,28699994087219;-0,24;15,63;-52,35;54,64
38,38600015640259;-0,28;15,61;-52,48;54,75
38,48699998855591;-0,31;15,68;-52,37;54,67
38,587000131607056;-0,27;15,75;-52,37;54,69
38,687000036239624;-0,34;15,77;-52,33;54,65
38,78699994087219;-0,27;15,88;-52,42;54,78
38,88700008392334;-0,23;15,65;-52,45;54,73
38,98699998855591;-0,26;15,74;-52,34;54,65
39,087000131607056;-0,38;15,69;-52,25;54,56
39,187000036239624;-0,27;15,68;-52,15;54,45
39,28699994087219;-0,40;15,69;-52,24;54,54
39,38700008392334;-0,43;15,82;-52,12;54,47
39,48800015449524;-0,34;15,73;-52,04;54,37
39,587000131607056;-0,35;15,68;-52,07;54,38
39,687999963760376;-0,37;15,63;-52,28;54,57
39,78800010681152;-0,36;15,56;-52,11;54,39
39,88800001144409;-0,37;15,69;-52,35;54,65
39,98800015449524;-0,31;15,64;-52,35;54,63
40,087000131607056;-0,31;15,73;-52,22;54,54
40,187999963760376;-0,22;15,55;-51,75;54,03
40,28800010681152;-0,08;15,35;-51,79;54,02
40,38800001144409;-0,28;15,51;-51,92;54,19
40,48800015449524;-0,34;15,67;-52,19;54,49
40,58800005912781;-0,14;15,48;-51,93;54,19
40,687999963760376;-0,32;15,60;-52,01;54,30
40,78800010681152;-0,27;15,64;-51,78;54,09
40,88800001144409;-0,27;15,70;-51,78;54,11
40,98900008201599;-0,24;15,67;-52,12;54,43
41,08899998664856;-0,32;15,72;-52,20;54,52
41,18900012969971;-0,31;15,72;-52,29;54,61
41,289000034332275;-0,27;15,70;-52,38;54,69
41,388999938964844;-0,36;15,65;-52,19;54,49
41,48900008201599;-0,37;15,73;-52,46;54,77
41,59000015258789;-0,43;15,70;-52,66;54,95
41,68900012969971;-0,33;15,84;-52,65;54,98
41,789000034332275;-0,23;15,66;-52,38;54,67
41,888999938964844;-0,25;15,61;-52,49;54,76
41,98900008201599;-0,22;15,60;-52,55;54,82
42,08899998664856;-0,24;15,75;-52,51;54,83
42,19000005722046;-0,34;15,60;-52,18;54,46
42,28999996185303;-0,37;15,77;-52,51;54,83
42,390000104904175;-0,38;15,82;-52,64;54,96
42,49000000953674;-0,26;15,77;-52,73;55,04
42,59000015258789;-0,33;15,80;-52,50;54,82
42,69000005722046;-0,38;15,78;-52,60;54,92
42,78999996185303;-0,34;15,81;-52,63;54,95
42,890000104904175;-0,26;15,58;-52,38;54,65
42,99000000953674;-0,28;15,62;-52,56;54,84
43,09000015258789;-0,35;15,72;-52,63;54,93
43,19000005722046;-0,42;15,62;-52,32;54,61
43,28999996185303;-0,32;15,84;-52,47;54,81
43,390000104904175;-0,43;15,73;-52,73;55,03
43,490999937057495;-0,29;15,71;-52,60;54,89
43,59100008010864;-0,33;15,64;-52,48;54,76
43,69099998474121;-0,29;15,56;-52,69;54,94
43,79100012779236;-0,34;15,73;-52,79;55,08
43,89100003242493;-0,30;15,77;-52,75;55,06
43,990999937057495;-0,33;15,62;-52,55;54,83
44,09100008010864;-0,25;15,63;-52,66;54,93
44,19099998474121;-0,29;15,57;-52,31;54,57
44,29100012779236;-0,37;15,76;-52,61;54,92
44,39100003242493;-0,34;15,61;-52,36;54,64
44,490999937057495;-0,27;15,69;-52,40;54,70
44,59100008010864;-0,28;15,75;-52,41;54,73
44,69099998474121;-0,32;15,89;-52,29;54,66
44,79100012779236;-0,31;15,82;-52,43;54,77
44,89199995994568;-0,28;15,69;-52,36;54,67
44,990999937057495;-0,28;15,72;-52,42;54,73
45,092000007629395;-0,21;15,73;-52,14;54,47
45,19200015068054;-0,29;15,67;-52,45;54,74
45,29200005531311;-0,24;15,73;-52,47;54,78
45,39199995994568;-0,20;15,61;-52,11;54,40
45,492000102996826;-0,24;15,68;-52,49;54,78
45,592000007629395;-0,22;15,62;-52,39;54,67
45,69099998474121;-0,22;15,65;-52,38;54,67
45,79200005531311;-0,13;15,54;-52,40;54,65
45,89199995994568;-0,20;15,63;-52,44;54,71
45,992000102996826;-0,24;15,76;-52,34;54,66
46,09299993515015;-0,25;15,66;-52,42;54,71
46,193000078201294;-0,20;15,55;-52,38;54,64
46,29299998283386;-0,17;15,82;-52,37;54,71
46,39199995994568;-0,08;15,66;-52,43;54,72
46,49300003051758;-0,27;15,70;-52,64;54,93
46,59299993515015;-0,22;15,54;-52,33;54,59
46,693000078201294;-0,24;15,59;-52,45;54,72
46,79299998283386;-0,19;15,59;-52,66;54,92
46,89300012588501;-0,25;15,55;-52,46;54,72
46,99300003051758;-0,34;15,78;-52,43;54,75
47,09299993515015;-0,30;15,78;-52,49;54,81
47,193000078201294;-0,25;15,57;-52,46;54,72
47,29299998283386;-0,32;15,64;-52,62;54,90
47,39300012588501;-0,28;15,71;-52,64;54,93
47,49399995803833;-0,15;15,67;-52,38;54,68
47,59400010108948;-0,25;15,59;-52,42;54,69
47,694000005722046;-0,34;15,83;-52,57;54,90
47,79400014877319;-0,29;15,68;-52,34;54,63
47,89400005340576;-0,28;15,66;-52,44;54,73
47,99399995803833;-0,31;15,51;-52,29;54,54
48,09400010108948;-0,36;15,67;-52,43;54,73
48,194000005722046;-0,26;15,68;-52,22;54,52
48,29400014877319;-0,43;15,85;-52,52;54,86
48,39400005340576;-0,40;15,79;-52,31;54,64
48,49399995803833;-0,28;15,70;-52,43;54,73
48,59500002861023;-0,26;15,53;-52,14;54,40
48,694000005722046;-0,28;15,54;-52,36;54,62
48,79400014877319;-0,20;15,59;-52,23;54,51
48,89400005340576;-0,26;15,52;-52,32;54,58
48,99500012397766;-0,24;15,60;-52,18;54,46
49,09400010108948;-0,31;15,78;-52,44;54,76
49,194000005722046;-0,19;15,58;-52,13;54,41
49,295000076293945;-0,09;15,58;-52,39;54,66
49,394999980926514;-0,19;15,64;-52,46;54,74
49,49500012397766;-0,27;15,73;-52,53;54,83
49,59500002861023;-0,20;15,49;-52,27;54,52
49,6949999332428;-0,27;15,75;-52,34;54,66
49,795000076293945;-0,34;15,76;-52,48;54,80
49,894999980926514;-0,26;15,57;-52,30;54,57
49,99500012397766;-0,25;15,70;-52,49;54,79
50,09500002861023;-0,29;15,71;-52,60;54,90
50,1949999332428;-0,26;15,52;-52,37;54,62
50,295000076293945;-0,26;15,64;-52,52;54,80
50,394999980926514;-0,34;15,76;-52,62;54,93
50,49600005149841;-0,30;15,80;-52,51;54,84
50,59500002861023;-0,28;15,70;-52,44;54,74
50,6949999332428;-0,36;15,81;-52,67;54,99
50,7960000038147;-0,30;15,70;-52,42;54,72
50,896000146865845;-0,27;15,70;-52,65;54,94
50,99600005149841;-0,38;15,71;-52,60;54,90
51,09599995613098;-0,26;15,67;-52,38;54,68
51,19600009918213;-0,29;15,68;-52,34;54,64
51,2960000038147;-0,34;15,92;-52,63;54,99
51,396000146865845;-0,29;15,62;-52,58;54,85
51,49600005149841;-0,29;15,70;-52,17;54,49
51,59599995613098;-0,27;15,74;-52,23;54,55
51,69600009918213;-0,18;15,59;-52,25;54,53
51,7960000038147;-0,22;15,73;-52,66;54,96
51,896000146865845;-0,27;15,80;-52,60;54,92
51,99600005149841;-0,39;15,86;-52,43;54,77
52,09599995613098;-0,31;15,94;-52,40;54,77
52,19700002670288;-0,39;16,10;-52,38;54,80
52,29699993133545;-0,24;15,92;-52,16;54,53
52,3970000743866;-0,25;15,83;-52,29;54,64
52,496999979019165;-0,28;15,74;-52,43;54,74
52,59700012207031;-0,28;15,93;-52,58;54,94
52,69700002670288;-0,25;15,61;-52,47;54,74
52,79699993133545;-0,29;15,77;-52,58;54,89
52,8970000743866;-0,27;16,12;-52,67;55,08
52,998000144958496;-0,22;15,86;-52,87;55,20
53,09700012207031;-0,24;15,99;-52,66;55,03
53,19700002670288;-0,15;15,76;-52,83;55,13
53,29800009727478;-0,23;15,82;-52,90;55,22
53,39800000190735;-0,24;15,89;-52,69;55,03
53,498000144958496;-0,19;15,77;-52,56;54,87
53,598000049591064;-0,25;15,73;-52,29;54,61
53,69799995422363;-0,18;15,64;-52,64;54,91
